pos_error_t-0.000,pos_error_t-0.010,pos_error_t-0.020,velocity_t-0.000,velocity_t-0.010,velocity_t-0.020,torque
0.008095558732748,0.0078133083879947,0.007506486028432801,0.022644383832812302,0.031451903283596,0.0411185659468174,0.0319844856858253
0.0078133083879947,0.007506486028432801,0.007191956043243401,0.031451903283596,0.0411185659468174,0.0343585610389709,0.029274208471179
0.007506486028432801,0.007191956043243401,0.0068242736160755,0.0411185659468174,0.0343585610389709,0.0371604450047016,0.0289531797170639
0.007191956043243401,0.0068242736160755,0.0063840858638286,0.0343585610389709,0.0371604450047016,0.0549636073410511,0.0285446401685476
0.0068242736160755,0.0063840858638286,0.005942553281784,0.0371604450047016,0.0549636073410511,0.0475372411310672,0.0235145408660173
0.0063840858638286,0.005942553281784,0.0054535083472728,0.0549636073410511,0.0475372411310672,0.0492015145719051,0.0231480319052934
0.005942553281784,0.0054535083472728,0.004851635545492099,0.0475372411310672,0.0492015145719051,0.0493877790868282,0.0218127854168415
0.0054535083472728,0.004851635545492099,0.0043267644941805995,0.0492015145719051,0.0493877790868282,0.0535149350762367,0.0148769784718751
0.004851635545492099,0.0043267644941805995,0.0038930103182792004,0.0493877790868282,0.0535149350762367,0.0411949343979358,0.0262006595730781
0.0043267644941805995,0.0038930103182792004,0.0034953355789184,0.0535149350762367,0.0411949343979358,0.0393141284584999,0.0165068376809358
0.0038930103182792004,0.0034953355789184,0.003165394067764199,0.0411949343979358,0.0393141284584999,0.024998769164085305,0.0190766025334596
0.0034953355789184,0.003165394067764199,0.0029221102595329007,0.0393141284584999,0.024998769164085305,0.0132203325629234,0.0219110250473022
0.003165394067764199,0.0029221102595329007,0.002683222293853701,0.024998769164085305,0.0132203325629234,0.026928003877401303,0.015204623341560298
0.0029221102595329007,0.002683222293853701,0.0025566183030605004,0.0132203325629234,0.026928003877401303,0.0123556014150381,0.0238080341368913
0.002683222293853701,0.0025566183030605004,0.002499088644981301,0.026928003877401303,0.0123556014150381,3.373801882844418e-05,0.0264680664986372
0.0025566183030605004,0.002499088644981301,0.002398997545242299,0.0123556014150381,3.373801882844418e-05,0.0139206908643245,0.0226214621216058
0.002499088644981301,0.002398997545242299,0.0023143291473387995,3.373801882844418e-05,0.0139206908643245,0.0093432404100894,0.0197148285806179
0.002398997545242299,0.0023143291473387995,0.0022538453340529997,0.0139206908643245,0.0093432404100894,0.0008328165858983,0.02379996702075
0.0023143291473387995,0.0022538453340529997,0.0021818988025187995,0.0093432404100894,0.0008328165858983,0.0058200513012707,0.0225164517760276
0.0022538453340529997,0.0021818988025187995,0.0021870359778403993,0.0008328165858983,0.0058200513012707,-0.004236368928104599,0.0207148157060146
0.0021818988025187995,0.0021870359778403993,0.0021377466619013994,0.0058200513012707,-0.004236368928104599,0.0034116529859602,0.0232835710048675
0.0021870359778403993,0.0021377466619013994,0.0021365135908126,-0.004236368928104599,0.0034116529859602,0.0070861871354281,0.021839244291186298
0.0021377466619013994,0.0021365135908126,0.0020859353244303998,0.0034116529859602,0.0070861871354281,0.0056845480576157,0.0245073344558477
0.0021365135908126,0.0020859353244303998,0.0020751915872097,0.0070861871354281,0.0056845480576157,7.671304047107697e-06,0.0229390021413564
0.0020859353244303998,0.0020751915872097,0.0020138509571552,0.0056845480576157,7.671304047107697e-06,0.0013515703612938003,0.0219646040350198
0.0020751915872097,0.0020138509571552,0.0019671693444251997,7.671304047107697e-06,0.0013515703612938003,0.0037948940880596,0.0249572321772575
0.0020138509571552,0.0019671693444251997,0.0019830577075481,0.0013515703612938003,0.0037948940880596,-0.0039592976681888,0.0213120263069868
0.0019671693444251997,0.0019830577075481,0.0019530169665812995,0.0037948940880596,-0.0039592976681888,0.00014923233538859972,0.0252178907394409
0.0019830577075481,0.0019530169665812995,0.0019531212747096998,-0.0039592976681888,0.00014923233538859972,-1.5146099940466229e-05,0.0256475862115621
0.0019530169665812995,0.0019531212747096998,0.0018959119915961994,0.00014923233538859972,-1.5146099940466229e-05,0.0054121371358633,0.0277320556342601
0.0019531212747096998,0.0018959119915961994,0.0018920749425887992,-1.5146099940466229e-05,0.0054121371358633,1.6519799828529358e-05,0.0227502807974815
0.0018959119915961994,0.0018920749425887992,0.0018735006451606005,0.0054121371358633,1.6519799828529358e-05,0.0052440376020967,0.0269268937408924
0.0018920749425887992,0.0018735006451606005,0.001842025667428901,1.6519799828529358e-05,0.0052440376020967,0.004992114380002,0.0191460587084293
0.0018735006451606005,0.001842025667428901,0.0018310397863387992,0.0052440376020967,0.004992114380002,1.8851831555366516e-05,0.0210196543484926
0.001842025667428901,0.0018310397863387992,0.0018310584127901996,0.004992114380002,1.8851831555366516e-05,-5.828217581438366e-06,0.0235344655811786
0.0018310397863387992,0.0018310584127901996,0.0017749145627020992,1.8851831555366516e-05,-5.828217581438366e-06,0.0009329452295787004,0.0256247352808713
0.0018310584127901996,0.0017749145627020992,0.0017697177827358003,-5.828217581438366e-06,0.0009329452295787004,0.0004365514032542003,0.0248512476682662
0.0017749145627020992,0.0017697177827358003,0.0017700158059596998,0.0009329452295787004,0.0004365514032542003,-9.552110896038357e-06,0.0261705964803695
0.0017697177827358003,0.0017700158059596998,0.0017624199390410995,0.0004365514032542003,-9.552110896038357e-06,0.0009678707574494001,0.0274984184652566
0.0017700158059596998,0.0017624199390410995,0.0017362385988235005,-9.552110896038357e-06,0.0009678707574494001,-0.006345338653773,0.0218933075666427
0.0017624199390410995,0.0017362385988235005,0.0017176941037178005,0.0009678707574494001,-0.006345338653773,0.0016584476688876002,0.0232197511941194
0.0017362385988235005,0.0017176941037178005,0.0017089433968066996,-0.006345338653773,0.0016584476688876002,6.0764956288039684e-05,0.0251129250973463
0.0017176941037178005,0.0017089433968066996,0.0017089881002901996,0.0016584476688876002,6.0764956288039684e-05,-1.0481221579539124e-05,0.0220255050808191
0.0017089433968066996,0.0017089881002901996,0.0016478560864925003,6.0764956288039684e-05,-1.0481221579539124e-05,0.00012549199163909997,0.0242636427283287
0.0017089881002901996,0.0016478560864925003,0.0015829429030417997,-1.0481221579539124e-05,0.00012549199163909997,0.0080445297062397,0.023594019934535
0.0016478560864925003,0.0015829429030417997,0.0015868991613387992,0.00012549199163909997,0.0080445297062397,1.4200806617736816e-05,0.0249556228518486
0.0015829429030417997,0.0015868991613387992,0.0015869177877901996,0.0080445297062397,1.4200806617736816e-05,-4.891307071375195e-06,0.0290854442864656
0.0015868991613387992,0.0015869177877901996,0.0015291273593901998,1.4200806617736816e-05,-4.891307071375195e-06,0.0151295680552721,0.0180720891803503
0.0015869177877901996,0.0015291273593901998,0.0015315674245356993,-4.891307071375195e-06,0.0151295680552721,0.0032891994342207,0.0278215128928422
0.0015291273593901998,0.0015315674245356993,0.0015258751809596998,0.0151295680552721,0.0032891994342207,6.2873587012290955e-06,0.0272214598953723
0.0015315674245356993,0.0015258751809596998,0.0015256553888320003,0.0032891994342207,6.2873587012290955e-06,-0.0010833602864295001,0.0239216554909944
0.0015258751809596998,0.0015256553888320003,0.0015158541500568008,6.2873587012290955e-06,-0.0010833602864295001,-0.0025692854542284996,0.0231737550348043
0.0015256553888320003,0.0015158541500568008,0.0014632865786551996,-0.0010833602864295001,-0.0025692854542284996,0.0023453030735254,0.0236354116350412
0.0015158541500568008,0.0014632865786551996,0.0014648213982582006,-0.0025692854542284996,0.0023453030735254,3.3759744837880135e-05,0.0247628167271614
0.0014632865786551996,0.0014648213982582006,0.0014227777719497004,0.0023453030735254,3.3759744837880135e-05,0.0093185827136039,0.0235539823770523
0.0014648213982582006,0.0014227777719497004,0.0014353580772875994,3.3759744837880135e-05,0.0093185827136039,-0.0082056485116481,0.0244573038071393
0.0014227777719497004,0.0014353580772875994,0.0014036111533641,0.0093185827136039,-0.0082056485116481,0.0003098991001024001,0.0198064800351858
0.0014353580772875994,0.0014036111533641,0.0013825036585329992,-0.0082056485116481,0.0003098991001024001,0.005236130207777,0.0276401564478874
0.0014036111533641,0.0013825036585329992,0.0013427473604679004,0.0003098991001024001,0.005236130207777,3.5159289836883545e-05,0.0234778653830289
0.0013825036585329992,0.0013427473604679004,0.0012824162840842993,0.005236130207777,3.5159289836883545e-05,0.0057725734077394,0.0209615603089332
0.0013427473604679004,0.0012824162840842993,0.0012817345559596998,3.5159289836883545e-05,0.0057725734077394,5.824025720357895e-06,0.0265467297285795
0.0012824162840842993,0.0012817345559596998,0.0012802556157112,0.0057725734077394,5.824025720357895e-06,-0.0023066482972353003,0.0233186297118663
0.0012817345559596998,0.0012802556157112,0.0012532733380794005,5.824025720357895e-06,-0.0023066482972353003,-0.0005720619810744999,0.026423655450344
0.0012802556157112,0.0012532733380794005,0.0012206137180328005,-0.0023066482972353003,-0.0005720619810744999,0.0001273618545382998,0.0275570563971996
0.0012532733380794005,0.0012206137180328005,0.0012266710400580978,-0.0005720619810744999,0.0001273618545382998,-0.0002931318886111997,0.0297516919672489
0.0012206137180328005,0.0012266710400580978,0.0012206993997096998,0.0001273618545382998,-0.0002931318886111997,2.0974548533558846e-06,0.0241962894797325
0.0012266710400580978,0.0012206993997096998,0.0012207068502901996,-0.0002931318886111997,2.0974548533558846e-06,4.42576083514723e-06,0.0225898120552301
0.0012206993997096998,0.0012207068502901996,0.0012091062963007996,2.0974548533558846e-06,4.42576083514723e-06,0.0016812727553769,0.0253251604735851
0.0012207068502901996,0.0012091062963007996,0.0012126192450522995,4.42576083514723e-06,0.0016812727553769,-0.0023262083996087,0.0245486237108707
0.0012091062963007996,0.0012126192450522995,0.0012096390128134987,0.0016812727553769,-0.0023262083996087,0.0058182096108794,0.0269501488655805
0.0012126192450522995,0.0012096390128134987,0.0011975541710853004,-0.0023262083996087,0.0058182096108794,-0.0103379106149077,0.0264483019709587
0.0012096390128134987,0.0011975541710853004,0.0011880137026308996,0.0058182096108794,-0.0103379106149077,0.0024510088842362,0.025548119097948
0.0011975541710853004,0.0011880137026308996,0.0011659860610960995,-0.0103379106149077,0.0024510088842362,0.0022181794047355,0.02243422716856
0.0011880137026308996,0.0011659860610960995,0.0011621788144111026,0.0024510088842362,0.0022181794047355,0.0047276280820369,0.0224761757999658
0.0011659860610960995,0.0011621788144111026,0.0011596232652663976,0.0022181794047355,0.0047276280820369,7.287738844752312e-05,0.0303452629595994
0.0011621788144111026,0.0011596232652663976,0.0011595897376536993,0.0047276280820369,7.287738844752312e-05,0.00012130639515809966,0.0263476334512233
0.0011596232652663976,0.0011595897376536993,0.0011595934629439978,7.287738844752312e-05,0.00012130639515809966,0.00010919885244219975,0.0254019033163785
0.0011595897376536993,0.0011595934629439978,0.0011596120893955023,0.00012130639515809966,0.00010919885244219975,8.125940803438425e-05,0.024600729346275302
0.0011595934629439978,0.0011596120893955023,0.0011596716940401996,0.00010919885244219975,8.125940803438425e-05,-1.2804172911273781e-05,0.0257280375808477
0.0011596120893955023,0.0011596716940401996,0.0011549927294253973,8.125940803438425e-05,-1.2804172911273781e-05,-6.169781408971176e-05,0.0205372758209705
0.0011596716940401996,0.0011549927294253973,0.0011603198945521979,-1.2804172911273781e-05,-6.169781408971176e-05,-0.0013879009056836002,0.0262630246579647
0.0011549927294253973,0.0011603198945521979,0.0011310763657092996,-6.169781408971176e-05,-0.0013879009056836002,0.0141926612704992,0.025408560410141896
0.0011603198945521979,0.0011310763657092996,0.0010989010334014008,-0.0013879009056836002,0.0141926612704992,0.003035417292267,0.0194873791188001
0.0011310763657092996,0.0010989010334014008,0.001098547130823099,0.0141926612704992,0.003035417292267,0.00012922473251809983,0.0241617541760206
0.0010989010334014008,0.001098547130823099,0.0010986290872097015,0.003035417292267,0.00012922473251809983,-1.5130267456697766e-05,0.0243222806602716
0.001098547130823099,0.0010986290872097015,0.0010986290872097015,0.00012922473251809983,-1.5130267456697766e-05,9.084120392799377e-06,0.0249346662312746
0.0010986290872097015,0.0010986290872097015,0.0010747499763964982,-1.5130267456697766e-05,9.084120392799377e-06,0.0026684757322072,0.0259870663285255
0.0010986290872097015,0.0010747499763964982,0.0010366290807724,9.084120392799377e-06,0.0026684757322072,0.0013781273737549001,0.0275010745972394
0.0010747499763964982,0.0010366290807724,0.0009797960519790008,0.0026684757322072,0.0013781273737549001,0.004400735720992,0.0250715762376785
0.0010366290807724,0.0009797960519790008,0.0009765587747096998,0.0013781273737549001,0.004400735720992,6.755813956260681e-06,0.0290839690715074
0.0009797960519790008,0.0009765587747096998,0.000976633280515598,0.004400735720992,6.755813956260681e-06,-0.00010965915862469998,0.0268294177949428
0.0009765587747096998,0.000976633280515598,0.0009697377681732004,6.755813956260681e-06,-0.00010965915862469998,-0.0034815119579433996,0.0256957374513149
0.000976633280515598,0.0009697377681732004,0.0009194463491439004,-0.00010965915862469998,-0.0034815119579433996,-0.0027546128258109006,0.0247190445661544
0.0009697377681732004,0.0009194463491439004,0.0009164288640022018,-0.0034815119579433996,-0.0027546128258109006,0.0032342558261007,0.0281333997845649
0.0009194463491439004,0.0009164288640022018,0.0009308345615863019,-0.0027546128258109006,0.0032342558261007,-0.00020046185818500036,0.0221085716038942
0.0009164288640022018,0.0009308345615863019,0.000915557146072301,0.0032342558261007,-0.00020046185818500036,0.0038163312710821,0.0264376401901245
0.0009308345615863019,0.000915557146072301,0.0009148269891738007,-0.00020046185818500036,0.0038163312710821,0.0023127109743654,0.027020052075386
0.000915557146072301,0.0009148269891738007,0.0009149350225924977,0.0038163312710821,0.0023127109743654,0.0012579881586134,0.027233162894845
0.0009148269891738007,0.0009149350225924977,0.0009154304862022001,0.0023127109743654,0.0012579881586134,0.00014924793504170024,0.0277238115668296
0.0009149350225924977,0.0009154304862022001,0.0009153150022028975,0.0012579881586134,0.00014924793504170024,0.0003573979483917,0.0264920368790626
0.0009154304862022001,0.0009153150022028975,0.0009154863655566978,0.00014924793504170024,0.0003573979483917,6.682553794234991e-05,0.025655472651124
0.0009153150022028975,0.0009154863655566978,0.0009154640138148984,0.0003573979483917,6.682553794234991e-05,9.523064363747835e-05,0.0240715518593788
0.0009154863655566978,0.0009154640138148984,0.000915292650461098,6.682553794234991e-05,9.523064363747835e-05,0.00039884180296210006,0.0226827841252088
0.0009154640138148984,0.000915292650461098,0.0009155422449111002,9.523064363747835e-05,0.00039884180296210006,-2.258096355944872e-05,0.0256793163716793
0.000915292650461098,0.0009155422449111002,0.0008944943547248008,0.00039884180296210006,-2.258096355944872e-05,0.0087816771119833,0.025127014145255
0.0009155422449111002,0.0008944943547248008,0.0008887946605681991,-2.258096355944872e-05,0.0087816771119833,-0.0030749903526157,0.0260175820440053
0.0008944943547248008,0.0008887946605681991,0.0008544512093066996,0.0087816771119833,-0.0030749903526157,6.0772523283958435e-05,0.0279792454093694
0.0008887946605681991,0.0008544512093066996,0.0008544959127901978,-0.0030749903526157,6.0772523283958435e-05,0.0076170582324266,0.0281162858009338
0.0008544512093066996,0.0008544959127901978,0.0008448585867880994,6.0772523283958435e-05,0.0076170582324266,0.0091374432668089,0.0272254012525081
0.0008544959127901978,0.0008448585867880994,0.0008409060537815007,0.0076170582324266,0.0091374432668089,-0.0030493761878460004,0.0276037976145744
0.0008448585867880994,0.0008409060537815007,0.0008448027074337006,0.0091374432668089,-0.0030493761878460004,0.0007234110962598995,0.0293542798608541
0.0008409060537815007,0.0008448027074337006,0.0008211508393287,-0.0030493761878460004,0.0007234110962598995,0.0032510214950889,0.0274086240679025
0.0008448027074337006,0.0008211508393287,0.0008017234504222003,0.0007234110962598995,0.0032510214950889,8.219582377932966e-05,0.027124423533678
0.0008211508393287,0.0008017234504222003,0.000794440507888702,0.0032510214950889,8.219582377932966e-05,-0.0014344635419547003,0.0319171510636806
0.0008017234504222003,0.000794440507888702,0.0007928162813186004,8.219582377932966e-05,-0.0014344635419547003,0.0016077004838733998,0.025965908542275404
0.000794440507888702,0.0007928162813186004,0.0007934533059596998,-0.0014344635419547003,0.0016077004838733998,-1.6249251757471939e-06,0.0285886283963918
0.0007928162813186004,0.0007934533059596998,0.0008086189627647001,0.0016077004838733998,-1.6249251757471939e-06,-0.0038344836793838995,0.0269749574363231
0.0007934533059596998,0.0008086189627647001,0.0007933750748633974,-1.6249251757471939e-06,-0.0038344836793838995,0.0010670662159100001,0.0291052758693695
0.0008086189627647001,0.0007933750748633974,0.0007931627333164007,-0.0038344836793838995,0.0010670662159100001,0.0005650831153615997,0.0258277282118797
0.0007933750748633974,0.0007931627333164007,0.0007934533059596998,0.0010670662159100001,0.0005650831153615997,-7.214607194327982e-06,0.0254884827882051
0.0007931627333164007,0.0007934533059596998,0.0007934607565401996,0.0005650831153615997,-7.214607194327982e-06,1.4205812476575375e-05,0.0289537981152534
0.0007934533059596998,0.0007934607565401996,0.0007934607565401996,-7.214607194327982e-06,1.4205812476575375e-05,-9.54291408561403e-06,0.0273492187261581
0.0007934607565401996,0.0007934607565401996,0.0007934533059596998,1.4205812476575375e-05,-9.54291408561403e-06,3.961264155805111e-06,0.0296410880982875
0.0007934607565401996,0.0007934533059596998,0.0007934607565401996,-9.54291408561403e-06,3.961264155805111e-06,3.029940899068606e-06,0.0256294049322605
0.0007934533059596998,0.0007934607565401996,0.0007652416825294009,3.961264155805111e-06,3.029940899068606e-06,-0.0008947646128945001,0.029407065361738198
0.0007934607565401996,0.0007652416825294009,0.0007297396659851022,3.029940899068606e-06,-0.0008947646128945001,0.0054861912503838,0.0266606006771326
0.0007652416825294009,0.0007297396659851022,0.0006887950003147004,-0.0008947646128945001,0.0054861912503838,0.0053795557469129,0.023611634969711297
0.0007297396659851022,0.0006887950003147004,0.0006452128291129997,0.0054861912503838,0.0053795557469129,0.0122857773676514,0.0264701563864946
0.0006887950003147004,0.0006452128291129997,0.0006375797092913974,0.0053795557469129,0.0122857773676514,-0.012510685250163,0.0268196761608123
0.0006452128291129997,0.0006375797092913974,0.0006221495568751994,0.0122857773676514,-0.012510685250163,-0.0020491376053540997,0.0233908630907535
0.0006375797092913974,0.0006221495568751994,0.0006103366613387992,-0.012510685250163,-0.0020491376053540997,3.0040275305509567e-05,0.0265429150313138
0.0006221495568751994,0.0006103366613387992,0.0006103552877901996,-0.0020491376053540997,3.0040275305509567e-05,-8.143951163219754e-06,0.027868403121829
0.0006103366613387992,0.0006103552877901996,0.0006103478372096998,3.0040275305509567e-05,-8.143951163219754e-06,1.1692754924297333e-06,0.0255595725029706
0.0006103552877901996,0.0006103478372096998,0.0006103552877901996,-8.143951163219754e-06,1.1692754924297333e-06,6.291549198067514e-06,0.0301727075129747
0.0006103478372096998,0.0006103552877901996,0.0006103478372096998,1.1692754924297333e-06,6.291549198067514e-06,-1.1869241461681668e-05,0.0286006107926368
0.0006103552877901996,0.0006103478372096998,0.0006103478372096998,6.291549198067514e-06,-1.1869241461681668e-05,1.2345146387815475e-05,0.0252465866506099
0.0006103478372096998,0.0006103478372096998,0.0006103776395320025,-1.1869241461681668e-05,1.2345146387815475e-05,-3.980856854468584e-05,0.0264002326875925
0.0006103478372096998,0.0006103776395320025,0.0005878284573554021,1.2345146387815475e-05,-3.980856854468584e-05,0.0021134107373654,0.0273549873381853
0.0006103776395320025,0.0005878284573554021,0.0005485825240611995,-3.980856854468584e-05,0.0021134107373654,0.0011751055717468002,0.0265808068215847
0.0005878284573554021,0.0005485825240611995,0.0005492717027664011,0.0021134107373654,0.0011751055717468002,6.869423668831587e-05,0.0249052960425615
0.0005485825240611995,0.0005492717027664011,0.0005493201315401996,0.0011751055717468002,6.869423668831587e-05,-1.2796489500033204e-05,0.021161189302802
0.0005492717027664011,0.0005493201315401996,0.0005480572581290991,6.869423668831587e-05,-1.2796489500033204e-05,-0.0033483279403299007,0.0243072919547557
0.0005493201315401996,0.0005480572581290991,0.0005069524049758009,-1.2796489500033204e-05,-0.0033483279403299007,0.0089265033602714,0.023176047950983
0.0005480572581290991,0.0005069524049758009,0.000503379851579602,-0.0033483279403299007,0.0089265033602714,0.0047271684743463,0.0239816773682832
0.0005069524049758009,0.000503379851579602,0.0005145259201526,0.0089265033602714,0.0047271684743463,-0.0007070979918352999,0.0236035604029893
0.000503379851579602,0.0005145259201526,0.0004986189305782006,0.0047271684743463,-0.0007070979918352999,-0.0050233136862516,0.026137309148907596
0.0005145259201526,0.0004986189305782006,0.0005067028105258022,-0.0007070979918352999,-0.0050233136862516,-0.0048705767840147,0.0249040927737951
0.0004986189305782006,0.0005067028105258022,0.0004882663488387975,-0.0050233136862516,-0.0048705767840147,1.4676246792078018e-05,0.0273490827530622
0.0005067028105258022,0.0004882663488387975,0.0004882849752902013,-0.0048705767840147,1.4676246792078018e-05,-5.347189471649472e-06,0.0279118902981281
0.0004882663488387975,0.0004882849752902013,0.00048827752470970154,1.4676246792078018e-05,-5.347189471649472e-06,-1.1562370900719543e-06,0.0227161310613155
0.0004882849752902013,0.00048827752470970154,0.0004882849752902013,-5.347189471649472e-06,-1.1562370900719543e-06,8.156988769769669e-06,0.0301260147243738
0.00048827752470970154,0.0004882849752902013,0.00048827752470970154,-1.1562370900719543e-06,8.156988769769669e-06,-1.4660415217804257e-05,0.032485976815223604
0.0004882849752902013,0.00048827752470970154,0.00048827752470970154,8.156988769769669e-06,-1.4660415217804257e-05,9.553972631692886e-06,0.0258074253797531
0.00048827752470970154,0.00048827752470970154,0.00048495084047310046,-1.4660415217804257e-05,9.553972631692886e-06,-0.0007951084407976997,0.0239616874605417
0.00048827752470970154,0.00048495084047310046,0.0004887282848357998,9.553972631692886e-06,-0.0007951084407976997,-0.0009147837990894003,0.0253178179264068
0.00048495084047310046,0.0004887282848357998,0.0004883147776125994,-0.0007951084407976997,-0.0009147837990894003,-5.144719034433365e-05,0.0303308255970478
0.0004887282848357998,0.0004883147776125994,0.0815237334706172,-0.0009147837990894003,-5.144719034433365e-05,2.3962674140930176,-0.109509639441967
0.0004883147776125994,0.0815237334706172,0.013871832191949002,-5.144719034433365e-05,2.3962674140930176,0.2873294949531555,0.0009747957810759
0.0815237334706172,0.013871832191949002,-0.09953001382603299,2.3962674140930176,0.2873294949531555,-2.9956753253936768,0.1328338682651519
0.013871832191949002,-0.09953001382603299,-0.06766298303399379,0.2873294949531555,-2.9956753253936768,-1.0407812595367432,-0.0273936130106449
-0.09953001382603299,-0.06766298303399379,0.0618480285935161,-2.9956753253936768,-1.0407812595367432,2.891838788986206,-0.204473540186882
