position_error,velocity,actual_torque,predicted_torque
-7.108098777375271,10.906846506707604,-0.3158489763736725,-0.18420179861420533
-0.7813894002638171,-2.6741683548462407,0.321107268333435,0.2962235734623487
0.5691698411637695,-4.230676256865938,-0.3246380984783172,-0.3133921921831838
-7.259794805840934,10.217740273635004,-0.0380466133356094,-0.08305275832734388
0.09777405666329597,1.5040332717538691,-0.0885692834854126,-0.07153132506598338
-2.4826680620275208,-9.918939660523638,0.331507533788681,0.3348184118470898
0.2526532318026329,4.926733382126792,-0.004564254079014,-0.03538383471415058
2.653652260091237,-15.213980010403303,0.3200453221797943,0.3231256145407669
1.6395939546472638,42.804340534081284,-0.30997204780578613,-0.3271793932301265
-6.011409941322894,0.7808294086828231,-0.3310199975967407,-0.3321110716194757
-1.0821147610296131,-25.765739172110212,0.3231140077114105,0.29850640937989925
1.0798376432340875,20.72376572687127,-0.3250364065170288,-0.3280848679130557
1.7318508646475834,-14.533164468133942,-0.3260985910892486,-0.3199616873881888
7.953834473899151,-4.063668518705611,-0.3267759084701538,-0.3172424666334402
1.6165807616120242,-19.05889538325077,0.3236711919307709,0.32619758217326567
0.47166391322976786,9.12738965364635,-0.014669166877865701,-0.01724153939616605
4.746819177625441,-12.65044739723989,-0.1061278581619262,-0.1034757282849635
-6.719115913965052,-22.982273492874768,0.3639535307884216,0.3627921177473717
-1.9104695314716402,16.350353118131157,-0.103488802909851,-0.18620662550801284
2.0187844035862486,1.506013165703326,0.336915522813797,0.31720275065638714
0.6716607812865861,0.5862009988264368,-0.321607232093811,-0.32904867859209075
1.6801754091439376,34.49593566572157,-0.1163200438022613,-0.10889426382850247
-1.0053552707009104,-26.107927466478046,0.1146367043256759,0.2884165194183533
5.695342252088762,7.36987647171143,0.3194490671157837,0.2109054353290965
-2.5590258117073326,0.4412712365171806,0.3205412924289703,0.31243630823570334
0.26811515164574967,-6.079714410798818,0.3194963634014129,0.34932995973795283
7.869405802211591,-6.4466882147711315,0.33260560035705555,0.2106913886158045
-1.3181545052750059,-3.317474345802685,-0.3235979378223419,-0.19130589238927698
-1.6563815858057158,2.8956897933664476,0.33523586392402654,0.3210682589285257
2.950388293015625,-2.776742976843982,-0.3186510801315307,-0.2929106312356795
0.16829713815758388,-0.7086087224731674,-0.3124205768108368,-0.3002120408419112
3.6598013588148572,-8.162011237964485,-0.3175769746303558,-0.3060549847406502
-6.995626016519956,-49.823169021785056,-0.0249028149992227,-0.02769995706012788
0.6442867029225646,-9.568247951863114,-0.3072686791419983,-0.2734869654459834
-0.7165683748811944,-10.81411970202207,-0.3393236398696899,-0.24768088762886703
0.27210791316791766,4.749021324306702,0.0323146656155586,0.14350753611692035
8.835134940198142,29.719105391125527,-0.0382764637470245,0.11266113610947259
-0.41053113767103394,-8.084667371489626,-0.022881906479597,-0.04473604001202368
-0.4032625893221136,-0.8445451330698268,0.0197339598089456,0.03614729978669732
-1.0443041761421648,-16.743902080645874,0.3216865360736847,0.3003093305545282
7.591117274550925,4.363244053099987,0.3310634195804596,0.34533402626075865
2.5208979653909096,14.359216133683933,-0.3141286671161651,-0.2939981879278867
7.068099907336468,-1.7415808647054232,-0.3271462917327881,-0.31150178346560764
5.800172747211822,-10.8532912131514,0.3315500020980835,0.3331645715513981
-0.6887508532616351,3.1806591525949712,0.11967184394598,0.2653561817089813
2.6060406211487073,-25.543893436394914,0.3341436088085174,0.32566525387039097
1.6645757543967965,-12.396000635664741,0.0170519202947616,-0.048269402436057735
0.11980647694055696,-0.769052524992767,0.2468369901180267,0.20930688755537655
-0.060718035986904645,-1.4782359762589372,0.322272777557373,0.3163531771902565
-3.301227427373136,-1.0291761144724751,-0.253887802362442,-0.2302839781979556
-6.635915392350529,6.06260268489437,0.33021003007888794,0.3201893365010152
1.8699684579307498,16.510098329020604,0.3316079974174499,0.31520261235786734
-0.499579300692338,-5.407413333393029,-0.2339441329240799,-0.2161408387382248
0.0010366294043366586,0.00137812746371872,0.0290839690715074,0.005160794064405852
-4.145646617867722,3.586550534786583,-0.3333502411842347,-0.34717590665670994
0.0532374969075442,-1.3298839039474821,0.3212480545043945,0.3103574015363502
-0.7728143363858105,-16.961745667940548,0.32596454024314886,0.2993270287137269
2.899907426124687,-1.714553355423408,-0.3231745064258575,-0.31106082519160266
-0.4662526598215455,12.793630187685748,-0.3176532983779907,-0.3264738336697801
0.36614712501034025,2.715632942537612,-0.321923017501831,-0.3295842313324264
-3.7798302447240797,0.3174615612508322,0.32354333996772755,0.3172826048371818
-3.2423050224801875,-11.039471231349271,0.3329341411590576,0.3320121641833169
3.7787183631089607,15.874441865536092,-0.3293967545032501,-0.30368278584203723
2.3167982088088466,-0.20431633760702217,-0.3255958259105681,-0.32133908152523327
-0.4143650360761156,-5.362529597999291,0.020433098077774,0.18390435795723287
-1.0847606889647419,0.6766839940784365,0.3283994495868683,0.3013071623390192
-0.8593027180916926,0.9500766716532469,-0.3258869647979736,-0.31550735735276175
7.7385298416507435,9.196402310558076,-0.3223984837532043,-0.31153531103471754
0.13192522397201123,2.667247787716282,0.0438373759388923,0.05793824144995431
-0.41360034983272376,24.649285805484308,-0.3177191913127899,-0.32760143261086533
-5.8271036928623765,6.588266370237024,-0.3341980278491974,-0.321823602607385
7.352235882567098,-22.70868161724882,0.3236874043941498,0.31756444699321273
2.673163763334901,5.869754568050908,-0.3354647755622864,-0.32937128685030737
-2.498090605305796,1.530716947127336,-0.024631030857563,-0.12979366087219818
-5.205562726733259,-6.9105736836052865,0.3198473453521728,0.3290341000662644
0.6767776855839391,11.39108712710399,-0.3283281326293945,-0.30909273385315456
-0.15746511355025727,-4.581429664547212,-0.10576176643371582,-0.13529746304512708
-6.4869463709914825,-3.3236051104392015,-0.32373824715614324,-0.3948113109263991
0.36597690859396764,11.147298641143266,-0.335816740989685,-0.33015248908129524
1.7484892632064977,-34.29709483327329,0.3241543173789978,0.3132061262283085
-0.12128034881157813,-0.2319256997344454,0.3255664110183715,0.256786317888495
-0.932844129583186,-4.799876428835793,0.3080794811248779,0.2864096361231038
-0.14093272988480046,-2.0878183875302345,0.3364707231521606,0.2366575367211639
-3.273813584770638,2.14397424876703,0.3341049253940583,0.28900139289087323
9.280070849991391,-7.73114855844546,-0.31989187002182,-0.3722123145421249
2.0581443538436144,-1.6141704299836699,-0.3237707614898681,-0.23520178821598012
-7.161389502766642,-13.275973249869532,0.3135353922843933,0.31024227595802284
-0.643368725389192,-4.76077812773855,-0.2246452867984771,-0.19968510311927518
0.518477082940786,-3.743013873240391,0.09695694595575331,0.15193264572710335
-0.5339758654114802,-11.469124794237766,0.3262768089771271,0.29293895746953846
0.9728948806243031,-2.5814084815523652,0.309344619512558,0.17955584211440392
-3.094839953293913,-49.930462697989306,0.3247389793395996,0.3316796522957558
2.1883178497793527,15.056749347933964,0.012236215174198099,0.14793021402135256
-0.18124756183957688,-3.26185475057813,0.0023623583838343,-0.011724240032372768
0.9996405954092897,-23.338168178658282,0.3346415758132934,0.3344712912836849
2.52144491750677,-6.668842445590184,-0.3367181122303009,-0.3094622280642481
-0.11653389436264434,-21.372872033334644,0.3262788355350494,0.3157975539718472
-0.024820160121623306,20.118220227274826,-0.3251769542694092,-0.3266045878990665
0.7303006828641232,15.70433306092237,-0.1667579412460327,-0.15563091373517476
-1.253734666721797,0.7144915079197353,0.3270669877529144,0.30157166491809145
-1.5920931132325415,16.4063168925946,0.32706391811370855,0.32282639990535417
0.9410456085913682,2.7054212941629467,-0.3300265073776245,-0.2957539928326771
1.027113585931971,-12.941082936687488,0.329077661037445,0.31994306186432464
6.566868469195377,-13.50711619921912,0.3318422138690948,0.32837897992048665
-0.10367925970062199,-1.7782041832557314,-0.0183798167854547,-0.01718972630543412
-1.993434790572172,18.218967818819635,-0.3194640278816223,-0.3271881123722405
-7.0296274310419875,-5.850828540551611,-0.3351940214633941,-0.3662049572352974
-7.591471531120989,22.412370311436927,-0.3071676194667816,-0.17127632847871815
1.0993934520359416,23.590169624089924,0.3475790917873382,0.22905543187048122
0.8652095568592479,26.14929029682922,-0.3166979253292084,-0.31968320127931116
-6.001682212966617,2.0923473629338045,0.3288337290287018,0.3231648342290682
-9.380522881958617,32.44161612138309,0.3331245481967926,0.3110806955027322
3.395348570865879,-7.844399413235308,-0.3166519999504089,-0.3014763493508588
1.0479232420306128,18.855657510681493,0.0946398675441742,0.06866431209999746
-0.14019491773154846,-3.55359718887561,-0.203344389796257,-0.19335178150707777
-4.208332336873359,1.2401899565166186,0.3175183832645416,0.29373693993629285
-2.4721220100114683,0.4860539627864618,-0.0946438089013099,-0.2285350992532217
0.8847537354520773,-4.542764177476129,-0.3302604556083679,-0.29310110336284073
2.624043520135989,-13.984049629620648,-0.3245026767253876,-0.3041129192188517
3.4984715297762814,5.914303563235051,0.021963320672512,0.2554849941535919
6.86061254777517,5.068430248125352,-0.323321133852005,-0.29917433132065746
-6.170936534143122,2.8318204865390038,0.18147134780883786,0.0958450531530433
-2.9343076243027633,0.9128325067066367,0.3248468041419983,0.3139201088089612
1.572952413878599,18.510203772618414,-0.3220658600330353,-0.32418181797619255
2.192610615312417,13.32027276943225,0.332440048456192,0.3310010069174819
0.639153017895047,10.2952397689831,0.1120752841234207,0.10371940910343157
-0.8076943301267574,-4.488646308790215,0.3263018727302551,0.32011175258741253
-1.298553172512111,11.08570736345883,0.3275069892406463,0.3383667078583955
0.4363405593062049,-7.462470963778247,-0.3140642046928406,-0.28005002822727787
-0.5049260954547513,10.746689662052852,0.3305071294307709,0.33376556721122314
5.106289222613894,1.7457021200875409,-0.33393594622612,-0.33298940180337083
6.5777680795657885,11.76781950604486,0.3432621359825134,0.3204167580492858
7.446444120114017,-18.620795500685798,0.0193323381245136,0.20073782984425548
-4.200586396134938,-21.022320298571945,0.3267123997211456,0.31315206754720193
0.6486489174180924,-11.385587082784282,0.0162010267376899,0.13839020580538994
2.0898934953150388,-14.446699276277979,-0.0858627185225486,-0.10875928163785141
-1.6941175158276136,-6.133759069452648,0.3293852210044861,0.32554943734117914
-2.3849080694082714,13.552760204905656,0.3323469758033752,0.28784408306175435
-0.05251847556004846,-39.04778314068924,0.3134059011936188,0.32165958127596767
6.646754935057261,-10.763253003377347,0.0379041023552417,0.16844063039389062
4.002916006997337,-3.668583443734181,-0.3248072266578674,-0.313165132561567
-0.896902353140207,-2.7543683334533045,-0.3314064741134643,-0.22118810333982433
-1.6215576385958799,-3.3494139489512804,0.2981065213680267,0.25693984059454683
2.412553817975564,-20.263958296028243,0.3329791724681854,0.3250411936119928
4.473464073869272,-0.5050961716242162,0.3251013159751892,0.33364794104874235
-2.6594758162921104,-48.95674164483727,0.3141252100467682,0.31789794595346604
-6.713257833061122,-10.329684775754366,0.076774425804615,0.12186277580656737
3.302364052836178,43.69903527134187,-0.2224842458963394,-0.3006584609181461
-0.6028093682896655,3.147809719110532,0.3293322622776031,0.277898865054454
4.318839891062808,-21.221867824011824,0.3381994664669037,0.32344483384940714
0.9610995226311776,-3.7238689894098216,-0.3206756114959717,-0.3024458521490852
-3.018065066783739,-29.168246781511055,0.0904013589024543,-0.12469834228170264
-3.581885637813613,16.473970329288,-0.087164007127285,-0.20491321588928751
-4.034977979341918,8.416441967228067,-0.0755961537361145,-0.1710544838911582
-5.143472031374118,-12.11691386366837,0.3299232423305511,0.33056110152101525
5.263384326400635,-9.846615515871333,0.3167474269866943,0.31918350942771784
-2.703092644580406,-4.043713029456897,0.3332703113555908,0.3367916359635371
-2.1706634476395696,-4.888101424104504,0.3192411065101623,0.32802567370154434
5.978943016176453,-18.004646978329333,-0.0965208783745765,-0.15691121282173512
1.555067035384417,13.605885824414575,-0.3146903812885284,-0.33644583424946073
4.76962767898184,-10.101093587397312,0.336154967546463,0.2295607637352257
6.130933676604082,-2.653302114380777,0.298497200012207,0.25827074360779123
3.899122261935933,5.509288169005961,-0.3305153846740722,-0.3295557707364696
0.8185899747465479,0.6222946957452652,-0.32645383477211,-0.3181250412299116
-0.2168766379601403,4.531851361395295,-0.0400111377239227,-0.1111663077512856
-2.896100504669511,-10.58477154955969,-0.3377365469932556,-0.2456118516564354
0.5816182077026731,-8.37032002435094,-0.3007621467113495,-0.2131026125405859
0.5900415804258253,11.427807253259617,-0.3214064240455627,-0.25937794579897777
4.069426624841549,0.8065759150685283,-0.3191547989845276,-0.31905621270525963
1.3710996136801603,26.57858839968772,-0.0452654100954532,-0.05528010268324076
-6.405566364763002,-5.226812932608999,0.0803605988621711,0.08834953570190092
-8.829777324206303,21.238293199408908,0.3371621966361999,0.3235126128409345
-3.201591315892315,-6.5945959620450925,-0.3283094465732574,-0.35432599801923564
-6.917382400755772,-6.384572034969865,0.3232977092266083,0.31742059759954394
3.2834579850451853,-0.5627285247355868,-0.3330075442790985,-0.29354571380580663
-1.0381597705684293,5.75646411538207,0.3292177021503448,0.28822404024338466
1.840147272823979,-10.713242723975876,0.3228599727153778,0.2947385884018602
3.892552190711884,-5.687215629853923,0.1214755401015281,0.21498193038918137
-1.7138601833211358,6.0584513537668565,0.3210369050502777,0.29648106782530664
-1.2594307000466458,-37.29805416505886,0.3178328573703766,0.30725717072243297
-0.14365328499450597,4.832974353049121,-0.0612484514713287,-0.11076424836695696
-2.7267108300127347,15.917262827698766,-0.1280282884836197,-0.20134922542217673
-1.3490339286391537,2.6070313852255866,-0.330231636762619,-0.2491466412230702
-5.409182211064539,0.7744368836485704,-0.0164360105991363,-0.09584367400367994
-6.703500419980857,-45.29112730981445,0.3173053860664367,0.3318517977732662
2.099521757693178,-1.601837187110026,0.3251153230667114,0.2497906704998672
1.044415681752577,-3.7638543290404662,0.313632071018219,0.17560945968635555
1.9445043630577739,18.486098794004004,-0.3318836390972137,-0.3278972253942786
3.60278298528514,1.812729587984595,-0.0419444628059864,-0.06253114690535573
8.515226657284611,-3.339875694739658,-0.021250020712614,-0.08785294218288758
4.942929312899035,-22.197476683022643,-0.3328810036182403,-0.32029548247024975
-1.5277736267686337,-0.9108607600259833,0.3305887579917907,0.29750739310817764
-1.8988140682785009,3.572647765517541,0.3280524313449859,0.3243899888545606
-0.8589098385544395,-25.623678558153497,0.3286289572715759,0.3015844310582432
3.532922645713945,-33.90036092103837,0.3213287889957428,0.32107809675302407
-1.0706862530583041,-19.744441490737973,0.0015571936964988,-0.0839181578589719
2.3531628818047525,-11.417313271782742,0.3028289973735809,0.1772602565079131
3.91954225065029,0.2430732188798122,0.0224740579724311,0.2426617518465881
-0.07195955373442009,-1.0235532156560172,-0.0324214287102222,-0.024978955461730505
5.430368873831048,-19.398803576493552,0.3357320725917816,0.3260004308542209
-1.1047961054340067,3.252911468536552,-0.0950409546494484,-0.17130942831632814
-3.5182218736109228,-5.679635398670222,-0.3313819468021393,-0.24642312670211072
4.937355230623106,-3.255619235738474,-0.3322118818759918,-0.3246793355154575
-0.6817565563179131,-14.078071570197189,0.0711657106876373,0.1698133359356474
-0.014205725245601278,-0.3014501218213182,-0.203004702925682,-0.20835064718605356
-0.9879316668869672,-18.543879843832567,0.0260576121509075,0.2959815761406574
4.435786184128604,2.507281795629448,-0.3269815742969513,-0.32192050024333074
-5.064632948907854,-15.868055933784113,0.3238383829593658,0.3135250494151411
-0.02555107722238192,12.473396615015128,-0.3311287760734558,-0.32554565631493154
-1.1621046803698711,3.910347916566226,0.330141007900238,0.30490810222723935
5.385814318403653,-16.702383244085304,0.3275588750839233,0.26960906665915274
2.6562388185783905,21.987890257482405,-0.3119904696941376,-0.3116639924113504
-3.1516972761196085,0.5440559056942404,-0.3295134902000428,-0.31114989205085736
7.962606088309679,-8.113432007492063,0.3231447339057922,0.35167241484610906
-0.041988754295835096,-0.986646265786438,0.1576039940118789,0.14721001288273933
-4.645042919788567,3.333151735683285,0.28878054022789,0.28919699779603364
-0.13594191643695985,-4.655332199073642,-0.0966472923755645,-0.1340672085440586
-0.26061126365127474,-21.77812777748039,0.33947291970252985,0.31970129485959486
-2.341404663348943,-2.4544086446048974,-0.0229077786207199,-0.2504486723600693
-0.34881823026838704,-9.480062554473392,0.0525819808244705,0.19657350176578112
0.06884764307240991,-27.629049598775957,-0.0820937678217887,-0.12058807288433483
